source_type,source_id,source_name,event_id,event_name,page,command_index,code,kind,text
map,79,,27,niño ditto,3,13,101,show_text,"\dxn[???]Es mentira, soy un niño pero no tonto"
map,79,,27,niño ditto,3,14,401,show_text_cont,precisamente.
map,79,,27,niño ditto,3,17,402,choice_branch,No
map,79,,27,niño ditto,3,19,101,show_text,\dxn[???]¿Y a qué estás esperando? ¡Muévete!
map,79,,5,EV005,1,0,108,comment,noshadow
map,79,,60,EV060,1,0,108,comment,noshadow
map,79,,33,EV033,1,0,108,comment,noshadow
map,79,,22,EV022,1,0,355,script,Pokemon.play_cry(:FURRET)
map,79,,11,EV011,1,0,101,show_text,"Mira mi nieta, se pasa el día jugando con nuestro Buneary."
map,79,,55,EV055,1,0,108,comment,noshadow
map,79,,28,PUERTA,1,6,355,script,"pbZoomMap(1,1,zoom=""out"")"
map,79,,17,EV017,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...)
map,79,,6,EV006,1,0,355,script,pbItemBall(:POTION)
map,79,,61,EV061,1,0,108,comment,noshadow
map,79,,34,EV034,1,0,108,comment,noshadow
map,79,,23,EV023,1,0,101,show_text,<b><ac>Pueblo Pardillo</ac></b><ac>¡Un lugar donde
map,79,,23,EV023,1,1,401,show_text_cont,a los furret les gusta caminar!
map,79,,12,EV012,1,0,101,show_text,Ya le vale a mi hija encasquetarme a mi nieta todos los fines de semana.
map,79,,56,EV056,1,0,108,comment,noshadow
map,79,,40,EV040,1,1,101,show_text,Parece que la roca se puede romper. ¿Quieres usar
map,79,,40,EV040,1,2,401,show_text_cont,<b>Palmeo</b>?
map,79,,40,EV040,1,3,102,choices,Si
map,79,,40,EV040,1,3,102,choices,No
map,79,,40,EV040,1,4,402,choice_branch,Si
map,79,,40,EV040,1,6,101,show_text,¡Has usado <b>Palmeo</b>!
map,79,,40,EV040,1,25,402,choice_branch,No
map,79,,40,EV040,1,30,101,show_text,No parece que puedas romperla ahora mismo.
map,79,,62,EV062,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...)
map,79,,51,EV051,1,0,108,comment,noshadow
map,79,,18,EV018,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...)
map,79,,7,EV007,1,0,355,script,pbItemBall(:PEARL)
map,79,,29,EV029,1,1,101,show_text,Parece que la roca se puede romper. ¿Quieres usar
map,79,,29,EV029,1,2,401,show_text_cont,<b>Palmeo</b>?
map,79,,29,EV029,1,3,102,choices,Si
map,79,,29,EV029,1,3,102,choices,No
map,79,,29,EV029,1,4,402,choice_branch,Si
map,79,,29,EV029,1,6,101,show_text,¡Has usado <b>Palmeo</b>!
map,79,,29,EV029,1,25,402,choice_branch,No
map,79,,29,EV029,1,30,101,show_text,No parece que puedas romperla ahora mismo.
map,79,,35,EV035,1,0,108,comment,noshadow
map,79,,24,EV024,1,0,101,show_text,<b><ac>Pueblo Pardillo</ac></b><ac>¡Un lugar donde
map,79,,24,EV024,1,1,401,show_text_cont,a los furret les gusta caminar!
map,79,,13,EV013,1,0,101,show_text,¡Apártate! ¡Estoy jugando con el Pokémon de la abuela!
map,79,,2,EV002,1,0,108,comment,noshadow
map,79,,57,EV057,1,0,108,comment,noshadow
map,79,,30,EV030,1,0,101,show_text,"Pueblo Gorrión... No queda muy lejos, ¿cierto?"
map,79,,19,EV019,1,0,101,show_text,Vivo con mi madre porque no me puedo permitir
map,79,,19,EV019,1,1,401,show_text_cont,"comprar una casa, la inflación se está empezando a"
map,79,,19,EV019,1,2,401,show_text_cont,notar en la región de Akebia.
map,79,,8,EV008,1,0,108,comment,noshadow
map,79,,52,EV052,1,0,101,show_text,<ac>Hacia el Este: Pueblo Pinzón</ac>
map,79,,52,EV052,1,1,101,show_text,<ac>Hacia el Sur: Pueblo Gorrión</ac>
map,79,,63,EV063,1,0,108,comment,noshadow
map,79,,47,EV047,1,0,108,comment,noshadow
map,79,,36,EV036,1,0,108,comment,noshadow
map,79,,25,EV025,1,0,101,show_text,"¿Estás de viaje? ¡Qué guay, cuando sea mayor me iré de aventuras como tú!"
map,79,,3,EV003,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...)
map,79,,14,EV014,1,1,355,script,Pokemon.play_cry(:BUNEARY)
map,79,,14,EV014,1,3,101,show_text,\xn[\PN](Parece estar hasta el moño de correr con la
map,79,,14,EV014,1,4,401,show_text_cont,niña...)
map,79,,58,EV058,1,0,108,comment,noshadow
map,79,,31,Ditto encontrado,2,0,355,script,Pokemon.play_cry(:DITTO)
map,79,,20,EV020,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,79,,20,EV020,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...)
map,79,,20,EV020,3,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,79,,53,EV053,1,0,101,show_text,<ac>Hacia el Este: Pueblo Pinzón</ac>
map,79,,53,EV053,1,1,101,show_text,<ac>Hacia el Sur: Pueblo Gorrión</ac>
map,79,,64,EV064,1,0,108,comment,noshadow
map,79,,48,EV048,1,0,108,comment,noshadow
map,79,,26,EV026,1,0,355,script,Pokemon.play_cry(:AIPOM)
map,79,,4,EV004,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...)
map,79,,15,EV015,1,0,101,show_text,"¡Mira qué mono es mi Furret, me encanta!"
map,79,,15,EV015,1,2,101,show_text,"Aunque eso no me hace furro, que lo sepas."
map,79,,59,EV059,1,0,108,comment,noshadow
map,79,,32,EV032,1,0,101,show_text,"Vine para ver qué Pokémon aparecen aquí, pero en estas aguas solo hay puro Azurill, qué pereza."
map,79,,21,EV021,1,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,79,,21,EV021,2,7,101,show_text,\dxn[\PN](Debería ayudar al niño...)
map,79,,21,EV021,3,6,355,script,"pbRemoveDependency2(""FollowerPkmn"")"
map,79,,54,EV054,1,0,101,show_text,<b><ac>Pueblo Pardillo</ac></b><ac>¡Un lugar donde
map,79,,54,EV054,1,1,401,show_text_cont,a los furret les gusta caminar!
